gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
919424929	http://vertnet.org/resources/norms.html		en	https://creativecommons.org/publicdomain/zero/1.0	2015-04-09		http://portal.vertnet.org/o/msu/mr?id=mr-2376		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PreservedSpecimen				urn:catalog:MSU:MR:MR.2376	MR.2376		Dr. George A. Petrides					male						native			requires verification	present	skull, skin																							1956-07-22		204	204	1956	7	22											North and Central America | Canada | Alberta Province |  |  |  |  |	North America				Canada	CA	Alberta			Amethyst Lake, Jasper National Park	North and Central America | Canada | Alberta Province | Amethyst Lake, Jasper National Park												52.69778	-118.275	NAD27	2586						decimal degrees							VertNet Georeferencing Guidelines		Measured from center of lake																																					Spermophilus columbianus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
919423906	http://vertnet.org/resources/norms.html		en	https://creativecommons.org/publicdomain/zero/1.0	2015-04-09		http://portal.vertnet.org/o/msu/mr?id=mr-2435		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PreservedSpecimen				urn:catalog:MSU:MR:MR.2435	MR.2435	LCH45-18	Lloyd C. Hulbert					male						native			requires verification	present	skull, skin																							1945-06-28		179	179	1945	6	28											North and Central America | United States | Montana | Lewis and Clark County |  |  |  |	North America				United States	US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W												47.5019	-112.8801	NAD27	1164						decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
919416322	http://vertnet.org/resources/norms.html		en	https://creativecommons.org/publicdomain/zero/1.0	2015-04-09		http://portal.vertnet.org/o/msu/mr?id=mr-2436		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PreservedSpecimen				urn:catalog:MSU:MR:MR.2436	MR.2436	LCH45-21	Lloyd C. Hulbert					male						native			requires verification	present	skin | skull																							1945-06-29		180	180	1945	6	29											North and Central America | United States | Montana | Lewis and Clark County |  |  |  |	North America				United States	US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W												47.5019	-112.8801	NAD27	1164						decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
897129119	http://vertnet.org/resources/norms.html				2024-07-15 14:08:00.097362		http://arctos.database.museum/guid/WNMU:Mamm:5478			WNMU	https://arctos.database.museum/collection/WNMU:Mamm		WNMU	Mamm			PreservedSpecimen			"[{""attribute_date"": ""2007-03-01"", ""attribute_type"": ""reproductive data"", ""attribute_units"": null, ""attribute_value"": ""NO EMBRYOS"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}, {""attribute_date"": ""2007-03-01"", ""attribute_type"": ""sex"", ""attribute_units"": null, ""attribute_value"": ""female"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}]"	http://arctos.database.museum/guid/WNMU:Mamm:5478?seid=931129	WNMU:Mamm:5478		Collector(s): Bruce J. Hayward					female						wild					skin; skull							"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""BJH 8639"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]"		http://arctos.database.museum/guid/WNMU:Mamm:5478				"[{""idby"": ""unknown"", ""made_date"": ""2007-03-01"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Spermophilus columbianus"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus, Spermophilus columbianus"", ""name"": ""Spermophilus columbianus"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Mammalia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Rodentia""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Sciurognathi""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Sciuridae""}, {""psn"": 7, ""typ"": ""subfamily"", ""term"": ""Sciurinae""}, {""psn"": 8, ""typ"": ""genus"", ""term"": ""Spermophilus""}, {""psn"": 9, ""typ"": ""species"", ""term"": ""Spermophilus columbianus""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Spermophilus columbianus</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Spermophilus columbianus""}, {""typ"": ""source_authority"", ""term"": ""Museum of Southwestern Biology""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Spermophilus columbianus#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Spermophilus columbianus"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""unknown"", ""agent_identifier"": ""https://arctos.database.museum/agent/0"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]"										1987-06-22	1987-06-22		173	1987	06	22	22-Jun-1987										United States, Washington, Pend Oreille County					United States		Washington	Pend Oreille County		7 MI W TIGER, LAKE LEON	7 MI W TIGER, LAKE LEON										unknown																unknown	2012-07-08 00:00:00																								A		unknown		2007-03-01			Former nature_of_id: legacy.									Spermophilus columbianus							Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus,	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
897126133	http://vertnet.org/resources/norms.html				2024-07-17 06:10:00.016945		http://arctos.database.museum/guid/WNMU:Mamm:2768			WNMU	https://arctos.database.museum/collection/WNMU:Mamm		WNMU	Mamm			PreservedSpecimen			"[{""attribute_date"": ""2007-03-01"", ""attribute_type"": ""sex"", ""attribute_units"": null, ""attribute_value"": ""female"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}]"	http://arctos.database.museum/guid/WNMU:Mamm:2768?seid=1211055	WNMU:Mamm:2768		Collector(s): Bruce J. Hayward					female						wild					skin; skull							"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""BJH 6368"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]"		http://arctos.database.museum/guid/WNMU:Mamm:2768				"[{""idby"": ""unknown"", ""made_date"": ""2007-03-01"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Spermophilus columbianus"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus, Spermophilus columbianus"", ""name"": ""Spermophilus columbianus"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Mammalia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Rodentia""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Sciurognathi""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Sciuridae""}, {""psn"": 7, ""typ"": ""subfamily"", ""term"": ""Sciurinae""}, {""psn"": 8, ""typ"": ""genus"", ""term"": ""Spermophilus""}, {""psn"": 9, ""typ"": ""species"", ""term"": ""Spermophilus columbianus""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Spermophilus columbianus</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Spermophilus columbianus""}, {""typ"": ""source_authority"", ""term"": ""Museum of Southwestern Biology""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Spermophilus columbianus#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Spermophilus columbianus"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""unknown"", ""agent_identifier"": ""https://arctos.database.museum/agent/0"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]"										1973-06-06	1973-06-06		157	1973	06	06	06-Jun-1973										United States, Idaho, Valley County					United States		Idaho	Valley County		20 MI W YELLOW PINE	20 MI W YELLOW PINE	1433	1433								unknown																unknown	2012-07-08 00:00:00																								A		unknown		2007-03-01			Former nature_of_id: legacy.									Spermophilus columbianus							Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus,	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
897126012	http://vertnet.org/resources/norms.html				2024-07-18 04:04:00.018538		http://arctos.database.museum/guid/WNMU:Mamm:2659			WNMU	https://arctos.database.museum/collection/WNMU:Mamm		WNMU	Mamm			PreservedSpecimen			"[{""attribute_date"": ""2007-03-01"", ""attribute_type"": ""sex"", ""attribute_units"": null, ""attribute_value"": ""female"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}, {""attribute_date"": ""2007-03-01"", ""attribute_type"": ""unformatted measurements"", ""attribute_units"": null, ""attribute_value"": ""320-81-51"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}]"	http://arctos.database.museum/guid/WNMU:Mamm:2659?seid=1111109	WNMU:Mamm:2659		Collector(s): Bruce J. Hayward					female						wild					skeleton (postcranial); skull							"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""BJH 6367"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]"		http://arctos.database.museum/guid/WNMU:Mamm:2659				"[{""idby"": ""unknown"", ""made_date"": ""2007-03-01"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Spermophilus columbianus"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus, Spermophilus columbianus"", ""name"": ""Spermophilus columbianus"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Mammalia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Rodentia""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Sciurognathi""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Sciuridae""}, {""psn"": 7, ""typ"": ""subfamily"", ""term"": ""Sciurinae""}, {""psn"": 8, ""typ"": ""genus"", ""term"": ""Spermophilus""}, {""psn"": 9, ""typ"": ""species"", ""term"": ""Spermophilus columbianus""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Spermophilus columbianus</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Spermophilus columbianus""}, {""typ"": ""source_authority"", ""term"": ""Museum of Southwestern Biology""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Spermophilus columbianus#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Spermophilus columbianus"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""unknown"", ""agent_identifier"": ""https://arctos.database.museum/agent/0"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]"										1973-06-06	1973-06-06		157	1973	06	06	06-Jun-1973										United States, Idaho, Valley County					United States		Idaho	Valley County		20 mi W Yellow Pine	20 mi W Yellow Pine										unknown																unknown	2012-07-08 00:00:00																								A		unknown		2007-03-01			Former nature_of_id: legacy.									Spermophilus columbianus							Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus,	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
891330743	not-for-profit use only		en	https://creativecommons.org/licenses/by-nc/4.0/	2018-04-03			Royal Ontario Museum; ROM	PhysicalObject		urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen				URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:7279	7279							male											Skeleton partial; &	recent osteology CC307																																							North America	North America																																																															Seymour, Kevin														Spermophilus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus										
859553101	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:MS-3815	MS-3815	811	C. McNamee		1			male						native				present								Osteo: Skin Catalog 2916																1891-04-10		100	100	1891	4	10	1891-04-10										North America;USA;Idaho;Latah Co.;;;;	North America				United States	US	Idaho	Latah		Moscow	North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; Moscow																																																																			Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859553096	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:MS-3814	MS-3814	810	C. McNamee		1			female						native				present	Not Mounted							Osteo: Skin Catalog 2915																1891-04-09		99	99	1891	4	9	1891-04-09										North America;USA;Idaho;Latah Co.;;;;	North America				United States	US	Idaho	Latah		Moscow	North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; Moscow																																																																			Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859553091	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:MS-3813	MS-3813	809	C. McNamee		1			female						native				present	Not Mounted							Osteo: Skin Catalog 2914																1891-04-09		99	99	1891	4	9	1891-04-09										North America;USA;Idaho;Latah Co.;;;;	North America				United States	US	Idaho	Latah		Moscow	North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; Moscow																																																																			Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859553086	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:MS-3812	MS-3812	808	C. McNamee		1			female						native				present	Not Mounted							Osteo: Skin Catalog 2913	Paradox: specimen marked as exchanged.															1891-04-09		99	99	1891	4	9	1891-04-09										North America;USA;Idaho;Latah Co.;;;;	North America				United States	US	Idaho	Latah		Moscow	North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; Moscow																																																																			Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859553081	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:MS-3811	MS-3811	807	C. McNamee		1			female						native				present	Not Mounted							Osteo: Skin Catalog 2912																1891-04-10		100	100	1891	4	10	1891-04-10										North America;USA;Idaho;Latah Co.;;;;	North America				United States	US	Idaho	Latah		Moscow	North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; North America; USA; Idaho; Latah Co.; ; ; ; ; ; ; Moscow																																																																			Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859547682	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-176530	M-176530	233	P. L. Clifton		1			male						native				present	Not Mounted																							1957-07-01		182	182	1957	7	1	1957-07-01										North America;USA;Idaho;Idaho Co.;;;;	North America				United States	US	Idaho	Idaho		40 miles west of Salmon, Stoddard Peak	North America; USA; Idaho; Idaho Co.; ; ; ; ; ; ; North America; USA; Idaho; Idaho Co.; ; ; ; ; ; ; 40 miles west of Salmon, Stoddard Peak	2134	2134	7000 ft																																																																Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859547572	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-176529	M-176529	232	P. L. Clifton		1			male						native				present	Not Mounted																							1957-06-25		176	176	1957	6	25	1957-06-25										North America;USA;Idaho;Idaho Co.;;;;	North America				United States	US	Idaho	Idaho		40 miles west of Salmon, Stoddard Peak	North America; USA; Idaho; Idaho Co.; ; ; ; ; ; ; North America; USA; Idaho; Idaho Co.; ; ; ; ; ; ; 40 miles west of Salmon, Stoddard Peak	2012	2012	6600 ft																																																																Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859547567	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-176528	M-176528	231	P. L. Clifton		1			female						native				present	Not Mounted																							1957-06-25		176	176	1957	6	25	1957-06-25										North America;USA;Idaho;Idaho Co.;;;;	North America				United States	US	Idaho	Idaho		40 miles west of Salmon, Stoddard Peak	North America; USA; Idaho; Idaho Co.; ; ; ; ; ; ; North America; USA; Idaho; Idaho Co.; ; ; ; ; ; ; 40 miles west of Salmon, Stoddard Peak	2012	2012	6600 ft																																																																Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859538776	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-38455	M-38455	14	J. P. Chapin		1			female						native				present																								1915-07-21		202	202	1915	7	21	1915-07-21										North America;Canada;Alberta;Division No. 15;;;;	North America				Canada		Alberta	Division No. 15		Poboktan Creek	North America; Canada; Alberta; Division No. 15; ; ; ; ; ; ; North America; Canada; Alberta; Division No. 15; ; ; ; ; ; ; Poboktan Creek																																																																			Spermophilus columbianus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus	columbianus		subspecies				ICZN			
859519754	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-124939	M-124939	3301	T. D. Carter		1			female						native				present																								1936-07-07		189	189	1936	7	7	1936-07-07										North America;Canada;Alberta;Division No. 2;;;;	North America				Canada		Alberta	Division No. 2		Maycroft	North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; Maycroft	1433	1433	4700 ft																																																																Spermophilus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
859519750	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-124938	M-124938	3302	T. D. Carter		1			female						native				present	Not Mounted																							1936-07-07		189	189	1936	7	7	1936-07-07										North America;Canada;Alberta;Division No. 2;;;;	North America				Canada		Alberta	Division No. 2		Maycroft	North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; Maycroft	1433	1433	4700 ft																																																																Spermophilus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
859519746	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-124937	M-124937	3303	T. D. Carter		1			male						native				present	Not Mounted																							1936-07-07		189	189	1936	7	7	1936-07-07										North America;Canada;Alberta;Division No. 2;;;;	North America				Canada		Alberta	Division No. 2		Maycroft	North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; Maycroft	1433	1433	4700 ft																																																																Spermophilus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
859519741	http://www.vertnet.org/resources/norms.html		en	http://creativecommons.org/publicdomain/zero/1.0	2013-08-07				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen				urn:catalog:AMNH:Mammals:M-124936	M-124936	3304	T. D. Carter		1			female						native				present	Not Mounted																							1936-07-08		190	190	1936	7	8	1936-07-08										North America;Canada;Alberta;Division No. 2;;;;	North America				Canada		Alberta	Division No. 2		Maycroft	North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; North America; Canada; Alberta; Division No. 2; ; ; ; ; ; ; Maycroft	1433	1433	4700 ft																																																																Spermophilus columbianus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Spermophilus				columbianus			species				ICZN			
