gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
919447013	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2438		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2438	MR.2438	LCH45-23	Lloyd C. Hulbert					FEMALE						native			requires verification	PRESENT	skin;skull																						1945-06-29		180	180	1945	6	29											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W								47.501702	-112.8807799	1164.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.358Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.358Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919446041	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2434		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2434	MR.2434	LCH45-17	Lloyd C. Hulbert					MALE						native			requires verification	PRESENT	skin;skull																						1945-06-28		179	179	1945	6	28											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W								47.501702	-112.8807799	1164.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.358Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.358Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919445037	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2378		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2378	MR.2378		Ken Sandy					FEMALE						native			requires verification	PRESENT	skin;skull																						1956-07-29		211	211	1956	7	29											North and Central America;Canada;Alberta Province	NORTH_AMERICA				CA	Alberta			Columbia Ice Field, Jasper National Park	North and Central America | Canada | Alberta Province | Columbia Ice Field, Jasper National Park								52.2019961	-117.3342358	6086.0			decimal degrees							VertNet Georeferencing Guidelines		Measured from center of icefield on Alberta side																																					Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.488Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.488Z	2024-04-28T12:41:48.551Z	true			false	NORTH_AMERICA	NORTH_AMERICA	CAN	Canada	CAN.1_1	Alberta	CAN.1.6_1	Division No. 15	CAN.1.6.7_1	Improvement District No. 12	LC
919444769	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2437		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2437	MR.2437	LCH45-22	Lloyd C. Hulbert					FEMALE						native			requires verification	PRESENT	skin;skull																						1945-06-29		180	180	1945	6	29											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W								47.501702	-112.8807799	1164.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.342Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.342Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919442886	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2379		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2379	MR.2379		James Meehan					FEMALE						native			requires verification	PRESENT	skin;skull																						1956-07-29		211	211	1956	7	29											North and Central America;Canada;Alberta Province	NORTH_AMERICA				CA	Alberta			Columbia Ice Field, Jasper National Park	North and Central America | Canada | Alberta Province | Columbia Ice Field, Jasper National Park								52.2019961	-117.3342358	6086.0			decimal degrees							VertNet Georeferencing Guidelines		Measured from center of icefield on Alberta side																																					Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.488Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.488Z	2024-04-28T12:41:48.551Z	true			false	NORTH_AMERICA	NORTH_AMERICA	CAN	Canada	CAN.1_1	Alberta	CAN.1.6_1	Division No. 15	CAN.1.6.7_1	Improvement District No. 12	LC
919436011	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-3910		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.3910	MR.3910	8	Albert Berish					FEMALE						native			requires verification	PRESENT	skull, skin																						1958-07-17		198	198	1958	7	17											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Bear Lake	North and Central America | United States | Montana | Lewis and Clark County | Bear Lake								47.622501	-112.9935852	187.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:02:55.202Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:02:55.202Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919435979	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-3909		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.3909	MR.3909	6	John R. Paul					FEMALE						native			requires verification	PRESENT	skull, skin																						1958-07-13		194	194	1958	7	13											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Bear Lake	North and Central America | United States | Montana | Lewis and Clark County | Bear Lake								47.622501	-112.9935852	187.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:02:55.202Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:02:55.202Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919430790	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2433		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2433	MR.2433	RHM992	R. H. Manville					MALE						native			requires verification	PRESENT	skin																						1954-06-25		176	176	1954	6	25											North and Central America;United States;Montana;Glacier County	NORTH_AMERICA				US	Montana	Glacier		2 mi. SE Babb	North and Central America | United States | Montana | Glacier County | 2 mi. SE Babb								48.8318973	-113.393418	6463.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.348Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.348Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.18_1	Glacier			LC
919427812	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2377		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2377	MR.2377		Dick Mackie					FEMALE						native			requires verification	PRESENT	skull, skin																						1956-07-22		204	204	1956	7	22											North and Central America;Canada;Alberta Province	NORTH_AMERICA				CA	Alberta			Amethyst Lake, Jasper National Park	North and Central America | Canada | Alberta Province | Amethyst Lake, Jasper National Park								52.6975509	-118.2759464	2586.0			decimal degrees							VertNet Georeferencing Guidelines		Measured from center of lake																																					Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.487Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.487Z	2024-04-28T12:41:48.551Z	true			false	NORTH_AMERICA	NORTH_AMERICA	CAN	Canada	CAN.1_1	Alberta	CAN.1.6_1	Division No. 15	CAN.1.6.7_1	Improvement District No. 12	LC
919427537	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-3908		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.3908	MR.3908	4	R. P. Northrup					FEMALE						native			requires verification	PRESENT	skin;skull																						1958-07-12		193	193	1958	7	12											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Bear Lake	North and Central America | United States | Montana | Lewis and Clark County | Bear Lake								47.622501	-112.9935852	187.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:02:55.202Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:02:55.202Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919424929	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2376		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2376	MR.2376		Dr. George A. Petrides					MALE						native			requires verification	PRESENT	skull, skin																						1956-07-22		204	204	1956	7	22											North and Central America;Canada;Alberta Province	NORTH_AMERICA				CA	Alberta			Amethyst Lake, Jasper National Park	North and Central America | Canada | Alberta Province | Amethyst Lake, Jasper National Park								52.6975509	-118.2759464	2586.0			decimal degrees							VertNet Georeferencing Guidelines		Measured from center of lake																																					Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.490Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.490Z	2024-04-28T12:41:48.551Z	true			false	NORTH_AMERICA	NORTH_AMERICA	CAN	Canada	CAN.1_1	Alberta	CAN.1.6_1	Division No. 15	CAN.1.6.7_1	Improvement District No. 12	LC
919423906	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2435		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2435	MR.2435	LCH45-18	Lloyd C. Hulbert					MALE						native			requires verification	PRESENT	skull, skin																						1945-06-28		179	179	1945	6	28											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W								47.501702	-112.8807799	1164.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.342Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.342Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
919416322	http://vertnet.org/resources/norms.html		en	CC0_1_0	2015-04-09T00:00:00Z		http://portal.vertnet.org/o/msu/mr?id=mr-2436		PhysicalObject	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/qxfg-723q		MSU	MR			PRESERVED_SPECIMEN				urn:catalog:MSU:MR:MR.2436	MR.2436	LCH45-21	Lloyd C. Hulbert					MALE						native			requires verification	PRESENT	skin;skull																						1945-06-29		180	180	1945	6	29											North and Central America;United States;Montana;Lewis and Clark County	NORTH_AMERICA				US	Montana	Lewis and Clark		Sec. 9, T20N, R10W	North and Central America | United States | Montana | Lewis and Clark County | Sec. 9, T20N, R10W								47.501702	-112.8807799	1164.0			decimal degrees							VertNet Georeferencing Guidelines																																							Spermophilus columbianus (Ord, 1815)							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			22a66350-7947-4a49-84a3-39c7c1b0881f	US	2024-04-29T09:03:11.342Z						COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK		true	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus columbianus		EML	2024-04-29T09:03:11.342Z	2024-04-28T12:41:48.551Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.27_1	Montana	USA.27.25_1	Lewis and Clark			LC
897129119	http://vertnet.org/resources/norms.html		en	CC0_1_0	2024-07-15T14:08:00.097Z		http://arctos.database.museum/guid/WNMU:Mamm:5478		PhysicalObject	WNMU	https://arctos.database.museum/collection/WNMU:Mamm		WNMU	Mamm			PRESERVED_SPECIMEN			"[{""attribute_date"": ""2007-03-01"", ""attribute_type"": ""reproductive data"", ""attribute_units"": null, ""attribute_value"": ""NO EMBRYOS"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}, {""attribute_date"": ""2007-03-01"", ""attribute_type"": ""sex"", ""attribute_units"": null, ""attribute_value"": ""female"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""unknown""}]"	http://arctos.database.museum/guid/WNMU:Mamm:5478?seid=931129	WNMU:Mamm:5478		Collector(s): Bruce J. Hayward					FEMALE										PRESENT	skin; skull						"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""BJH 8639"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]"		http://arctos.database.museum/guid/WNMU:Mamm:5478				"[{""idby"": ""unknown"", ""made_date"": ""2007-03-01"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Spermophilus columbianus"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus, Spermophilus columbianus"", ""name"": ""Spermophilus columbianus"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Mammalia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Rodentia""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Sciurognathi""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Sciuridae""}, {""psn"": 7, ""typ"": ""subfamily"", ""term"": ""Sciurinae""}, {""psn"": 8, ""typ"": ""genus"", ""term"": ""Spermophilus""}, {""psn"": 9, ""typ"": ""species"", ""term"": ""Spermophilus columbianus""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Spermophilus columbianus</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Spermophilus columbianus""}, {""typ"": ""source_authority"", ""term"": ""Museum of Southwestern Biology""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Spermophilus columbianus#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Spermophilus columbianus"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""unknown"", ""agent_identifier"": ""https://arctos.database.museum/agent/0"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]"										1987-06-22	1987-06-22	173	173	1987	6	22	22-Jun-1987										United States, Washington, Pend Oreille County					US	Washington	Pend Oreille County		7 MI W TIGER, LAKE LEON	7 MI W TIGER, LAKE LEON						unknown												unknown	2012-07-08 00:00:00																								A		unknown		2007-03-01T00:00:00			Former nature_of_id: legacy.									Spermophilus columbianus (Ord, 1815)							Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Sciuridae, Sciurinae, Spermophilus,	Animalia	Chordata	Mammalia	Rodentia		Sciuridae				Urocitellus	Spermophilus			columbianus			SPECIES			ICZN	SYNONYM			8855595b-a836-4557-b17b-794aadda747a	US	2024-07-29T00:08:34.934Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH		false	false	2437295	7786966	1	44	359	1459	9456	4827933		7786966	Urocitellus columbianus	Urocitellus columbianus (Ord, 1815)	Spermophilus columbianus		EML	2024-07-29T00:08:34.934Z	2024-07-29T00:08:20.871Z	false			false	NORTH_AMERICA	NORTH_AMERICA									LC
